school_name,school_id,sport,sport_id,season,schedule_url,scrape_active
South Callaway High School,438,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=438&alg=5,FALSE
South Callaway High School,438,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=438&alg=6,FALSE
South Callaway High School,438,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=438&alg=9,FALSE
South Callaway High School,438,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=438&alg=4,FALSE
South Callaway High School,438,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=438&alg=3,FALSE
South Nodaway High School,439,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=439&alg=1,FALSE
South Nodaway High School,439,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=439&alg=68,FALSE
South Nodaway High School,439,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=439&alg=12,FALSE
South Nodaway High School,439,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=439&alg=8,FALSE
South Nodaway High School,439,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=439&alg=5,FALSE
South Nodaway High School,439,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=439&alg=6,FALSE
South Nodaway High School,439,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=439&alg=9,FALSE
South Nodaway High School,439,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=439&alg=4,FALSE
South Nodaway High School,439,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=439&alg=3,FALSE
South Pemiscot High School,440,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=440&alg=1,FALSE
South Pemiscot High School,440,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=440&alg=68,FALSE
South Pemiscot High School,440,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=440&alg=12,FALSE
South Pemiscot High School,440,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=440&alg=8,FALSE
South Pemiscot High School,440,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=440&alg=5,FALSE
South Pemiscot High School,440,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=440&alg=6,FALSE
South Pemiscot High School,440,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=440&alg=9,FALSE
South Pemiscot High School,440,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=440&alg=4,FALSE
South Pemiscot High School,440,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=440&alg=3,FALSE
South Shelby High School,443,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=443&alg=1,FALSE
South Shelby High School,443,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=443&alg=68,FALSE
South Shelby High School,443,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=443&alg=12,FALSE
South Shelby High School,443,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=443&alg=8,FALSE
South Shelby High School,443,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=443&alg=5,FALSE
South Shelby High School,443,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=443&alg=6,FALSE
South Shelby High School,443,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=443&alg=9,FALSE
South Shelby High School,443,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=443&alg=4,FALSE
South Shelby High School,443,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=443&alg=3,FALSE
Southwest (Kirbyville) High School,444,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=444&alg=1,FALSE
Southwest (Kirbyville) High School,444,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=444&alg=68,FALSE
Southwest (Kirbyville) High School,444,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=444&alg=12,FALSE
Southwest (Kirbyville) High School,444,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=444&alg=8,FALSE
Southwest (Kirbyville) High School,444,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=444&alg=5,FALSE
Southwest (Kirbyville) High School,444,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=444&alg=6,FALSE
Southwest (Kirbyville) High School,444,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=444&alg=9,FALSE
Southwest (Kirbyville) High School,444,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=444&alg=4,FALSE
Southwest (Kirbyville) High School,444,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=444&alg=3,FALSE
Sparta High School,445,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=445&alg=1,FALSE
Sparta High School,445,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=445&alg=68,FALSE
Sparta High School,445,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=445&alg=12,FALSE
Sparta High School,445,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=445&alg=8,FALSE
Sparta High School,445,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=445&alg=5,FALSE
Sparta High School,445,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=445&alg=6,FALSE
Sparta High School,445,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=445&alg=9,FALSE
Sparta High School,445,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=445&alg=4,FALSE
Sparta High School,445,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=445&alg=3,FALSE
Springfield Catholic High School,541,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=541&alg=1,FALSE
Springfield Catholic High School,541,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=541&alg=68,FALSE
Springfield Catholic High School,541,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=541&alg=12,FALSE
Springfield Catholic High School,541,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=541&alg=8,FALSE
Springfield Catholic High School,541,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=541&alg=5,FALSE
Springfield Catholic High School,541,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=541&alg=6,FALSE
Springfield Catholic High School,541,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=541&alg=9,FALSE
Springfield Catholic High School,541,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=541&alg=4,FALSE
Springfield Catholic High School,541,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=541&alg=3,FALSE
St. Agnes (St. Louis) High School,542,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=542&alg=1,FALSE
St. Agnes (St. Louis) High School,542,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=542&alg=68,FALSE
St. Agnes (St. Louis) High School,542,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=542&alg=12,FALSE
St. Agnes (St. Louis) High School,542,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=542&alg=8,FALSE
St. Agnes (St. Louis) High School,542,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=542&alg=5,FALSE
St. Agnes (St. Louis) High School,542,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=542&alg=6,FALSE
St. Agnes (St. Louis) High School,542,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=542&alg=9,FALSE
St. Agnes (St. Louis) High School,542,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=542&alg=4,FALSE
St. Agnes (St. Louis) High School,542,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=542&alg=3,FALSE
St. Charles High School,198,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=198&alg=1,FALSE
St. Charles High School,198,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=198&alg=68,FALSE
St. Charles High School,198,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=198&alg=12,FALSE
St. Charles High School,198,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=198&alg=8,FALSE
St. Charles High School,198,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=198&alg=5,FALSE
St. Charles High School,198,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=198&alg=6,FALSE
St. Charles High School,198,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=198&alg=9,FALSE
St. Charles High School,198,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=198&alg=4,FALSE
St. Charles High School,198,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=198&alg=3,FALSE
St. Clair High School,199,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=199&alg=1,FALSE
St. Clair High School,199,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=199&alg=68,FALSE
St. Clair High School,199,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=199&alg=12,FALSE
St. Clair High School,199,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=199&alg=8,FALSE
St. Clair High School,199,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=199&alg=5,FALSE
St. Clair High School,199,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=199&alg=6,FALSE
St. Clair High School,199,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=199&alg=9,FALSE
St. Clair High School,199,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=199&alg=4,FALSE
St. Clair High School,199,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=199&alg=3,FALSE
St. Elizabeth High School,446,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=446&alg=1,FALSE
St. Elizabeth High School,446,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=446&alg=68,FALSE
St. Elizabeth High School,446,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=446&alg=12,FALSE
St. Elizabeth High School,446,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=446&alg=8,FALSE
St. Elizabeth High School,446,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=446&alg=5,FALSE
St. Elizabeth High School,446,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=446&alg=6,FALSE
St. Elizabeth High School,446,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=446&alg=9,FALSE
St. Elizabeth High School,446,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=446&alg=4,FALSE
St. Elizabeth High School,446,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=446&alg=3,FALSE
St. Francis Borgia High School,543,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=543&alg=1,FALSE
St. Francis Borgia High School,543,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=543&alg=68,FALSE
St. Francis Borgia High School,543,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=543&alg=12,FALSE
St. Francis Borgia High School,543,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=543&alg=8,FALSE
St. Francis Borgia High School,543,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=543&alg=5,FALSE
St. Francis Borgia High School,543,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=543&alg=6,FALSE
St. Francis Borgia High School,543,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=543&alg=9,FALSE
St. Francis Borgia High School,543,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=543&alg=4,FALSE
St. Francis Borgia High School,543,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=543&alg=3,FALSE
St. James High School,447,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=447&alg=1,FALSE
St. James High School,447,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=447&alg=68,FALSE
St. James High School,447,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=447&alg=12,FALSE
St. James High School,447,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=447&alg=8,FALSE
St. James High School,447,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=447&alg=5,FALSE
St. James High School,447,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=447&alg=6,FALSE
St. James High School,447,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=447&alg=9,FALSE
St. James High School,447,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=447&alg=4,FALSE
St. James High School,447,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=447&alg=3,FALSE
St. Joseph Christian High School,971,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=971&alg=1,FALSE
St. Joseph Christian High School,971,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=971&alg=68,FALSE
St. Joseph Christian High School,971,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=971&alg=12,FALSE
St. Joseph Christian High School,971,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=971&alg=8,FALSE
St. Joseph Christian High School,971,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=971&alg=5,FALSE
St. Joseph Christian High School,971,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=971&alg=6,FALSE
St. Joseph Christian High School,971,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=971&alg=9,FALSE
St. Joseph Christian High School,971,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=971&alg=4,FALSE
St. Joseph Christian High School,971,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=971&alg=3,FALSE
St. Joseph's Academy High School,544,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=544&alg=1,FALSE
St. Joseph's Academy High School,544,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=544&alg=68,FALSE
St. Joseph's Academy High School,544,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=544&alg=12,FALSE
St. Joseph's Academy High School,544,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=544&alg=8,FALSE
St. Joseph's Academy High School,544,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=544&alg=5,FALSE
St. Joseph's Academy High School,544,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=544&alg=6,FALSE
St. Joseph's Academy High School,544,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=544&alg=9,FALSE
St. Joseph's Academy High School,544,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=544&alg=4,FALSE
St. Joseph's Academy High School,544,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=544&alg=3,FALSE
St. Louis University High School,545,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=545&alg=1,FALSE
St. Louis University High School,545,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=545&alg=68,FALSE
St. Louis University High School,545,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=545&alg=12,FALSE
St. Louis University High School,545,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=545&alg=8,FALSE
St. Louis University High School,545,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=545&alg=5,FALSE
St. Louis University High School,545,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=545&alg=6,FALSE
St. Louis University High School,545,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=545&alg=9,FALSE
St. Louis University High School,545,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=545&alg=4,FALSE
St. Louis University High School,545,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=545&alg=3,FALSE
St. Mary's (St. Louis) High School,546,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=546&alg=1,FALSE
St. Mary's (St. Louis) High School,546,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=546&alg=68,FALSE
St. Mary's (St. Louis) High School,546,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=546&alg=12,FALSE
St. Mary's (St. Louis) High School,546,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=546&alg=8,FALSE
St. Mary's (St. Louis) High School,546,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=546&alg=5,FALSE
St. Mary's (St. Louis) High School,546,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=546&alg=6,FALSE
St. Mary's (St. Louis) High School,546,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=546&alg=9,FALSE
St. Mary's (St. Louis) High School,546,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=546&alg=4,FALSE
St. Mary's (St. Louis) High School,546,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=546&alg=3,FALSE
St. Michael the Archangel High School,972,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=972&alg=1,FALSE
St. Michael the Archangel High School,972,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=972&alg=68,FALSE
St. Michael the Archangel High School,972,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=972&alg=12,FALSE
St. Michael the Archangel High School,972,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=972&alg=8,FALSE
St. Michael the Archangel High School,972,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=972&alg=5,FALSE
St. Michael the Archangel High School,972,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=972&alg=6,FALSE
St. Michael the Archangel High School,972,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=972&alg=9,FALSE
St. Michael the Archangel High School,972,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=972&alg=4,FALSE
St. Michael the Archangel High School,972,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=972&alg=3,FALSE
St. Pius X (Festus) High School,552,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=552&alg=1,FALSE
St. Pius X (Festus) High School,552,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=552&alg=68,FALSE
St. Pius X (Festus) High School,552,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=552&alg=12,FALSE
St. Pius X (Festus) High School,552,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=552&alg=8,FALSE
St. Pius X (Festus) High School,552,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=552&alg=5,FALSE
St. Pius X (Festus) High School,552,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=552&alg=6,FALSE
St. Pius X (Festus) High School,552,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=552&alg=9,FALSE
